3.5714	1.011	1.0213	0.98492	0.96931
3.584	1.0108	1.0209	0.98525	0.96995
3.5965	1.0106	1.0205	0.98556	0.97058
3.609	1.0103	1.0201	0.98587	0.9712
3.6216	1.0101	1.0197	0.98618	0.97181
3.6341	1.0099	1.0193	0.98647	0.9724
3.6466	1.0097	1.0189	0.98677	0.97299
3.6591	1.0095	1.0186	0.98705	0.97356
3.6717	1.0093	1.0182	0.98733	0.97411
3.6842	1.0091	1.0178	0.9876	0.97466
3.6967	1.0089	1.0175	0.98787	0.9752
3.7093	1.0088	1.0171	0.98813	0.97572
3.7218	1.0086	1.0168	0.98839	0.97623
3.7343	1.0084	1.0165	0.98864	0.97674
3.7469	1.0082	1.0161	0.98888	0.97723
3.7594	1.0081	1.0158	0.98912	0.97771
3.7719	1.0079	1.0155	0.98936	0.97818
3.7845	1.0077	1.0152	0.98959	0.97865
3.797	1.0076	1.0149	0.98981	0.9791
3.8095	1.0074	1.0146	0.99003	0.97954
3.8221	1.0073	1.0143	0.99025	0.97998
3.8346	1.0071	1.014	0.99046	0.9804
3.8471	1.007	1.0137	0.99066	0.98082
3.8596	1.0068	1.0135	0.99087	0.98123
3.8722	1.0067	1.0132	0.99106	0.98163
3.8847	1.0065	1.0129	0.99126	0.98202
3.8972	1.0064	1.0127	0.99145	0.9824
3.9098	1.0063	1.0124	0.99163	0.98278
3.9223	1.0061	1.0122	0.99181	0.98315
3.9348	1.006	1.0119	0.99199	0.98351
3.9474	1.0059	1.0117	0.99217	0.98386
3.9599	1.0058	1.0114	0.99234	0.9842
3.9724	1.0056	1.0112	0.9925	0.98454
3.985	1.0055	1.011	0.99267	0.98487
3.9975	1.0054	1.0108	0.99283	0.98519
4.01	1.0053	1.0105	0.99298	0.98551
4.0226	1.0052	1.0103	0.99313	0.98582
4.0351	1.0051	1.0101	0.99328	0.98613
4.0476	1.005	1.0099	0.99343	0.98642
4.0602	1.0049	1.0097	0.99357	0.98671
4.0727	1.0048	1.0095	0.99371	0.987
4.0852	1.0047	1.0093	0.99385	0.98728
4.0977	1.0046	1.0091	0.99398	0.98755
4.1103	1.0045	1.0089	0.99412	0.98782
4.1228	1.0044	1.0088	0.99424	0.98808
4.1353	1.0043	1.0086	0.99437	0.98834
4.1479	1.0042	1.0084	0.99449	0.98859
4.1604	1.0041	1.0082	0.99461	0.98883
4.1729	1.004	1.0081	0.99473	0.98907
4.1855	1.0039	1.0079	0.99485	0.98931
4.198	1.0039	1.0077	0.99496	0.98954
4.2105	1.0038	1.0076	0.99507	0.98977
4.2231	1.0037	1.0074	0.99518	0.98999
4.2356	1.0036	1.0073	0.99528	0.9902
4.2481	1.0035	1.0071	0.99539	0.99041
4.2607	1.0035	1.007	0.99549	0.99062
4.2732	1.0034	1.0068	0.99559	0.99082
4.2857	1.0033	1.0067	0.99568	0.99102
4.2982	1.0033	1.0065	0.99578	0.99122
4.3108	1.0032	1.0064	0.99587	0.99141
4.3233	1.0031	1.0063	0.99596	0.99159
4.3358	1.0031	1.0061	0.99605	0.99177
4.3484	1.003	1.006	0.99614	0.99195
4.3609	1.0029	1.0059	0.99622	0.99213
4.3734	1.0029	1.0058	0.9963	0.9923
4.386	1.0028	1.0057	0.99639	0.99247
4.3985	1.0027	1.0055	0.99647	0.99263
4.411	1.0027	1.0054	0.99654	0.99279
4.4236	1.0026	1.0053	0.99662	0.99295
4.4361	1.0026	1.0052	0.99669	0.9931
4.4486	1.0025	1.0051	0.99677	0.99325
4.4612	1.0025	1.005	0.99684	0.9934
4.4737	1.0024	1.0049	0.99691	0.99354
4.4862	1.0024	1.0048	0.99698	0.99368
4.4987	1.0023	1.0047	0.99704	0.99382
4.5113	1.0023	1.0046	0.99711	0.99395
4.5238	1.0022	1.0045	0.99717	0.99408
4.5363	1.0022	1.0044	0.99723	0.99421
4.5489	1.0021	1.0043	0.9973	0.99434
4.5614	1.0021	1.0042	0.99736	0.99446
4.5739	1.002	1.0041	0.99741	0.99458
4.5865	1.002	1.004	0.99747	0.9947
4.599	1.0019	1.004	0.99753	0.99482
4.6115	1.0019	1.0039	0.99758	0.99493
4.6241	1.0019	1.0038	0.99764	0.99504
4.6366	1.0018	1.0037	0.99769	0.99515
4.6491	1.0018	1.0036	0.99774	0.99526
4.6617	1.0017	1.0036	0.99779	0.99536
4.6742	1.0017	1.0035	0.99784	0.99546
4.6867	1.0017	1.0034	0.99789	0.99556
4.6992	1.0016	1.0033	0.99793	0.99566
4.7118	1.0016	1.0033	0.99798	0.99575
4.7243	1.0016	1.0032	0.99802	0.99585
4.7368	1.0015	1.0031	0.99807	0.99594
4.7494	1.0015	1.0031	0.99811	0.99603
4.7619	1.0015	1.003	0.99815	0.99611
4.7744	1.0014	1.0029	0.99819	0.9962
4.787	1.0014	1.0029	0.99823	0.99628
4.7995	1.0014	1.0028	0.99827	0.99636
4.812	1.0013	1.0028	0.99831	0.99644
4.8246	1.0013	1.0027	0.99835	0.99652
4.8371	1.0013	1.0026	0.99839	0.9966
4.8496	1.0013	1.0026	0.99842	0.99667
4.8622	1.0012	1.0025	0.99846	0.99675
4.8747	1.0012	1.0025	0.99849	0.99682
4.8872	1.0012	1.0024	0.99852	0.99689
4.8997	1.0012	1.0024	0.99856	0.99696
4.9123	1.0011	1.0023	0.99859	0.99702
4.9248	1.0011	1.0023	0.99862	0.99709
4.9373	1.0011	1.0022	0.99865	0.99715
4.9499	1.0011	1.0022	0.99868	0.99722
4.9624	1.001	1.0021	0.99871	0.99728
4.9749	1.001	1.0021	0.99874	0.99734
4.9875	1.001	1.002	0.99877	0.9974
5	1.001	1.002	0.9988	0.99745
